condition,subject,seed,true_class,predicted_class,n_trials
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260924,2,3,12
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260924,2,4,4
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260924,3,1,82
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260924,3,2,31
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260924,3,3,27
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260924,3,4,4
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260924,4,1,62
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260924,4,2,31
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260924,4,3,16
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260924,4,4,35
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,1,1,46
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,1,2,84
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,1,3,2
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,1,4,12
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,2,1,38
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,2,2,95
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,2,3,1
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,2,4,10
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,3,1,47
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,3,2,88
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,3,3,4
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,3,4,5
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,4,1,56
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,4,2,57
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,4,3,3
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,4,4,28
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,1,1,61
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,1,2,71
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,1,3,6
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,1,4,6
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,2,1,52
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,2,2,86
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,2,3,2
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,2,4,4
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,3,1,46
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,3,2,74
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,3,3,17
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,3,4,7
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,4,1,60
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,4,2,53
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,4,3,4
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,4,4,27
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,1,1,69
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,1,2,4
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,1,3,60
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,1,4,11
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,2,1,1
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,2,2,121
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,2,3,12
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,2,4,10
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,3,1,6
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,3,2,30
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,3,3,102
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,3,4,6
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,4,1,2
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,4,2,19
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,4,3,52
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,4,4,71
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,1,1,83
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,1,2,28
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,1,3,22
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,1,4,11
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,2,1,0
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,2,2,143
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,2,3,1
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,2,4,0
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,3,1,7
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,3,2,91
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,3,3,40
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,3,4,6
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,4,1,3
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,4,2,94
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,4,3,7
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,4,4,40
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,1,1,91
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,1,2,24
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,1,3,8
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,1,4,21
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,2,1,2
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,2,2,138
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,2,3,1
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,2,4,3
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,3,1,13
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,3,2,89
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,3,3,34
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,3,4,8
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,4,1,3
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,4,2,76
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,4,3,6
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,4,4,59
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,1,1,83
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,1,2,49
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,1,3,12
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,1,4,0
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,2,1,10
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,2,2,53
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,2,3,75
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,2,4,6
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,3,1,20
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,3,2,15
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,3,3,83
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,3,4,26
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,4,1,12
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,4,2,2
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,4,3,61
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,4,4,69
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,1,1,98
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,1,2,30
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,1,3,13
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,1,4,3
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,2,1,6
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,2,2,45
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,2,3,62
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,2,4,31
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,3,1,19
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,3,2,10
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,3,3,65
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,3,4,50
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,4,1,8
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,4,2,0
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,4,3,30
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,4,4,106
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,1,1,94
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,1,2,28
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,1,3,1
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,1,4,21
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,2,1,8
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,2,2,44
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,2,3,15
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,2,4,77
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,3,1,9
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,3,2,9
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,3,3,21
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,3,4,105
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,4,1,5
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,4,2,0
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,4,3,2
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,4,4,137
Q9-A001/PSD44_LDA,1,,1,1,100
Q9-A001/PSD44_LDA,1,,1,2,18
Q9-A001/PSD44_LDA,1,,1,3,19
Q9-A001/PSD44_LDA,1,,1,4,7
Q9-A001/PSD44_LDA,1,,2,1,91
Q9-A001/PSD44_LDA,1,,2,2,42
Q9-A001/PSD44_LDA,1,,2,3,6
Q9-A001/PSD44_LDA,1,,2,4,5
Q9-A001/PSD44_LDA,1,,3,1,19
Q9-A001/PSD44_LDA,1,,3,2,12
Q9-A001/PSD44_LDA,1,,3,3,95
Q9-A001/PSD44_LDA,1,,3,4,18
Q9-A001/PSD44_LDA,1,,4,1,20
Q9-A001/PSD44_LDA,1,,4,2,5
Q9-A001/PSD44_LDA,1,,4,3,111
Q9-A001/PSD44_LDA,1,,4,4,8
Q9-A001/PSD44_LDA,2,,1,1,31
Q9-A001/PSD44_LDA,2,,1,2,84
Q9-A001/PSD44_LDA,2,,1,3,21
Q9-A001/PSD44_LDA,2,,1,4,8
Q9-A001/PSD44_LDA,2,,2,1,42
Q9-A001/PSD44_LDA,2,,2,2,81
Q9-A001/PSD44_LDA,2,,2,3,16
Q9-A001/PSD44_LDA,2,,2,4,5
Q9-A001/PSD44_LDA,2,,3,1,31
Q9-A001/PSD44_LDA,2,,3,2,65
Q9-A001/PSD44_LDA,2,,3,3,23
Q9-A001/PSD44_LDA,2,,3,4,25
Q9-A001/PSD44_LDA,2,,4,1,39
Q9-A001/PSD44_LDA,2,,4,2,58
Q9-A001/PSD44_LDA,2,,4,3,23
Q9-A001/PSD44_LDA,2,,4,4,24
Q9-A001/PSD44_LDA,3,,1,1,31
Q9-A001/PSD44_LDA,3,,1,2,3
Q9-A001/PSD44_LDA,3,,1,3,19
Q9-A001/PSD44_LDA,3,,1,4,91
Q9-A001/PSD44_LDA,3,,2,1,19
Q9-A001/PSD44_LDA,3,,2,2,27
Q9-A001/PSD44_LDA,3,,2,3,19
Q9-A001/PSD44_LDA,3,,2,4,79
Q9-A001/PSD44_LDA,3,,3,1,2
Q9-A001/PSD44_LDA,3,,3,2,6
Q9-A001/PSD44_LDA,3,,3,3,43
Q9-A001/PSD44_LDA,3,,3,4,93
Q9-A001/PSD44_LDA,3,,4,1,0
Q9-A001/PSD44_LDA,3,,4,2,4
Q9-A001/PSD44_LDA,3,,4,3,6
Q9-A001/PSD44_LDA,3,,4,4,134
Q9-A001/PSD44_LDA,4,,1,1,48
Q9-A001/PSD44_LDA,4,,1,2,65
Q9-A001/PSD44_LDA,4,,1,3,10
Q9-A001/PSD44_LDA,4,,1,4,21
Q9-A001/PSD44_LDA,4,,2,1,26
Q9-A001/PSD44_LDA,4,,2,2,99
Q9-A001/PSD44_LDA,4,,2,3,7
Q9-A001/PSD44_LDA,4,,2,4,12
Q9-A001/PSD44_LDA,4,,3,1,41
Q9-A001/PSD44_LDA,4,,3,2,41
Q9-A001/PSD44_LDA,4,,3,3,11
Q9-A001/PSD44_LDA,4,,3,4,51
Q9-A001/PSD44_LDA,4,,4,1,21
Q9-A001/PSD44_LDA,4,,4,2,65
Q9-A001/PSD44_LDA,4,,4,3,5
Q9-A001/PSD44_LDA,4,,4,4,53
Q9-A001/PSD44_LDA,5,,1,1,126
Q9-A001/PSD44_LDA,5,,1,2,15
Q9-A001/PSD44_LDA,5,,1,3,3
Q9-A001/PSD44_LDA,5,,1,4,0
Q9-A001/PSD44_LDA,5,,2,1,123
Q9-A001/PSD44_LDA,5,,2,2,17
Q9-A001/PSD44_LDA,5,,2,3,4
Q9-A001/PSD44_LDA,5,,2,4,0
Q9-A001/PSD44_LDA,5,,3,1,123
Q9-A001/PSD44_LDA,5,,3,2,17
Q9-A001/PSD44_LDA,5,,3,3,4
Q9-A001/PSD44_LDA,5,,3,4,0
Q9-A001/PSD44_LDA,5,,4,1,129
Q9-A001/PSD44_LDA,5,,4,2,15
Q9-A001/PSD44_LDA,5,,4,3,0
Q9-A001/PSD44_LDA,5,,4,4,0
Q9-A001/PSD44_LDA,6,,1,1,9
Q9-A001/PSD44_LDA,6,,1,2,25
Q9-A001/PSD44_LDA,6,,1,3,40
Q9-A001/PSD44_LDA,6,,1,4,70
Q9-A001/PSD44_LDA,6,,2,1,9
Q9-A001/PSD44_LDA,6,,2,2,32
Q9-A001/PSD44_LDA,6,,2,3,31
Q9-A001/PSD44_LDA,6,,2,4,72
Q9-A001/PSD44_LDA,6,,3,1,4
Q9-A001/PSD44_LDA,6,,3,2,2
Q9-A001/PSD44_LDA,6,,3,3,47
Q9-A001/PSD44_LDA,6,,3,4,91
Q9-A001/PSD44_LDA,6,,4,1,5
Q9-A001/PSD44_LDA,6,,4,2,9
Q9-A001/PSD44_LDA,6,,4,3,58
Q9-A001/PSD44_LDA,6,,4,4,72
Q9-A001/PSD44_LDA,7,,1,1,56
Q9-A001/PSD44_LDA,7,,1,2,56
Q9-A001/PSD44_LDA,7,,1,3,9
Q9-A001/PSD44_LDA,7,,1,4,23
Q9-A001/PSD44_LDA,7,,2,1,44
Q9-A001/PSD44_LDA,7,,2,2,68
Q9-A001/PSD44_LDA,7,,2,3,7
Q9-A001/PSD44_LDA,7,,2,4,25
Q9-A001/PSD44_LDA,7,,3,1,79
Q9-A001/PSD44_LDA,7,,3,2,44
Q9-A001/PSD44_LDA,7,,3,3,3
Q9-A001/PSD44_LDA,7,,3,4,18
Q9-A001/PSD44_LDA,7,,4,1,38
Q9-A001/PSD44_LDA,7,,4,2,28
Q9-A001/PSD44_LDA,7,,4,3,14
Q9-A001/PSD44_LDA,7,,4,4,64
Q9-A001/PSD44_LDA,8,,1,1,73
Q9-A001/PSD44_LDA,8,,1,2,36
Q9-A001/PSD44_LDA,8,,1,3,9
Q9-A001/PSD44_LDA,8,,1,4,26
Q9-A001/PSD44_LDA,8,,2,1,22
Q9-A001/PSD44_LDA,8,,2,2,97
Q9-A001/PSD44_LDA,8,,2,3,6
Q9-A001/PSD44_LDA,8,,2,4,19
Q9-A001/PSD44_LDA,8,,3,1,20
Q9-A001/PSD44_LDA,8,,3,2,60
Q9-A001/PSD44_LDA,8,,3,3,20
Q9-A001/PSD44_LDA,8,,3,4,44
Q9-A001/PSD44_LDA,8,,4,1,15
Q9-A001/PSD44_LDA,8,,4,2,54
Q9-A001/PSD44_LDA,8,,4,3,3
Q9-A001/PSD44_LDA,8,,4,4,72
Q9-A001/PSD44_LDA,9,,1,1,37
Q9-A001/PSD44_LDA,9,,1,2,69
Q9-A001/PSD44_LDA,9,,1,3,21
Q9-A001/PSD44_LDA,9,,1,4,17
Q9-A001/PSD44_LDA,9,,2,1,15
Q9-A001/PSD44_LDA,9,,2,2,51
Q9-A001/PSD44_LDA,9,,2,3,52
Q9-A001/PSD44_LDA,9,,2,4,26
Q9-A001/PSD44_LDA,9,,3,1,5
Q9-A001/PSD44_LDA,9,,3,2,11
Q9-A001/PSD44_LDA,9,,3,3,91
Q9-A001/PSD44_LDA,9,,3,4,37
Q9-A001/PSD44_LDA,9,,4,1,2
Q9-A001/PSD44_LDA,9,,4,2,6
Q9-A001/PSD44_LDA,9,,4,3,44
Q9-A001/PSD44_LDA,9,,4,4,92
Q9-A001/PSD44_LINEAR_SVM,1,,1,1,112
Q9-A001/PSD44_LINEAR_SVM,1,,1,2,14
Q9-A001/PSD44_LINEAR_SVM,1,,1,3,15
Q9-A001/PSD44_LINEAR_SVM,1,,1,4,3
Q9-A001/PSD44_LINEAR_SVM,1,,2,1,97
Q9-A001/PSD44_LINEAR_SVM,1,,2,2,40
Q9-A001/PSD44_LINEAR_SVM,1,,2,3,4
Q9-A001/PSD44_LINEAR_SVM,1,,2,4,3
Q9-A001/PSD44_LINEAR_SVM,1,,3,1,21
Q9-A001/PSD44_LINEAR_SVM,1,,3,2,13
Q9-A001/PSD44_LINEAR_SVM,1,,3,3,91
Q9-A001/PSD44_LINEAR_SVM,1,,3,4,19
Q9-A001/PSD44_LINEAR_SVM,1,,4,1,23
Q9-A001/PSD44_LINEAR_SVM,1,,4,2,7
Q9-A001/PSD44_LINEAR_SVM,1,,4,3,101
Q9-A001/PSD44_LINEAR_SVM,1,,4,4,13
Q9-A001/PSD44_LINEAR_SVM,2,,1,1,45
Q9-A001/PSD44_LINEAR_SVM,2,,1,2,70
Q9-A001/PSD44_LINEAR_SVM,2,,1,3,25
Q9-A001/PSD44_LINEAR_SVM,2,,1,4,4
Q9-A001/PSD44_LINEAR_SVM,2,,2,1,50
Q9-A001/PSD44_LINEAR_SVM,2,,2,2,77
Q9-A001/PSD44_LINEAR_SVM,2,,2,3,13
Q9-A001/PSD44_LINEAR_SVM,2,,2,4,4
Q9-A001/PSD44_LINEAR_SVM,2,,3,1,45
Q9-A001/PSD44_LINEAR_SVM,2,,3,2,61
Q9-A001/PSD44_LINEAR_SVM,2,,3,3,19
Q9-A001/PSD44_LINEAR_SVM,2,,3,4,19
Q9-A001/PSD44_LINEAR_SVM,2,,4,1,57
Q9-A001/PSD44_LINEAR_SVM,2,,4,2,56
Q9-A001/PSD44_LINEAR_SVM,2,,4,3,19
Q9-A001/PSD44_LINEAR_SVM,2,,4,4,12
Q9-A001/PSD44_LINEAR_SVM,3,,1,1,36
Q9-A001/PSD44_LINEAR_SVM,3,,1,2,6
Q9-A001/PSD44_LINEAR_SVM,3,,1,3,21
Q9-A001/PSD44_LINEAR_SVM,3,,1,4,81
Q9-A001/PSD44_LINEAR_SVM,3,,2,1,24
Q9-A001/PSD44_LINEAR_SVM,3,,2,2,32
Q9-A001/PSD44_LINEAR_SVM,3,,2,3,23
Q9-A001/PSD44_LINEAR_SVM,3,,2,4,65
Q9-A001/PSD44_LINEAR_SVM,3,,3,1,5
Q9-A001/PSD44_LINEAR_SVM,3,,3,2,12
Q9-A001/PSD44_LINEAR_SVM,3,,3,3,41
Q9-A001/PSD44_LINEAR_SVM,3,,3,4,86
Q9-A001/PSD44_LINEAR_SVM,3,,4,1,2
Q9-A001/PSD44_LINEAR_SVM,3,,4,2,7
Q9-A001/PSD44_LINEAR_SVM,3,,4,3,9
Q9-A001/PSD44_LINEAR_SVM,3,,4,4,126
Q9-A001/PSD44_LINEAR_SVM,4,,1,1,64
Q9-A001/PSD44_LINEAR_SVM,4,,1,2,52
Q9-A001/PSD44_LINEAR_SVM,4,,1,3,17
Q9-A001/PSD44_LINEAR_SVM,4,,1,4,11
Q9-A001/PSD44_LINEAR_SVM,4,,2,1,32
Q9-A001/PSD44_LINEAR_SVM,4,,2,2,89
Q9-A001/PSD44_LINEAR_SVM,4,,2,3,12
Q9-A001/PSD44_LINEAR_SVM,4,,2,4,11
Q9-A001/PSD44_LINEAR_SVM,4,,3,1,47
Q9-A001/PSD44_LINEAR_SVM,4,,3,2,41
Q9-A001/PSD44_LINEAR_SVM,4,,3,3,13
Q9-A001/PSD44_LINEAR_SVM,4,,3,4,43
Q9-A001/PSD44_LINEAR_SVM,4,,4,1,28
Q9-A001/PSD44_LINEAR_SVM,4,,4,2,60
Q9-A001/PSD44_LINEAR_SVM,4,,4,3,11
Q9-A001/PSD44_LINEAR_SVM,4,,4,4,45
Q9-A001/PSD44_LINEAR_SVM,5,,1,1,129
Q9-A001/PSD44_LINEAR_SVM,5,,1,2,13
Q9-A001/PSD44_LINEAR_SVM,5,,1,3,2
Q9-A001/PSD44_LINEAR_SVM,5,,1,4,0
Q9-A001/PSD44_LINEAR_SVM,5,,2,1,131
Q9-A001/PSD44_LINEAR_SVM,5,,2,2,12
Q9-A001/PSD44_LINEAR_SVM,5,,2,3,1
Q9-A001/PSD44_LINEAR_SVM,5,,2,4,0
Q9-A001/PSD44_LINEAR_SVM,5,,3,1,129
Q9-A001/PSD44_LINEAR_SVM,5,,3,2,12
Q9-A001/PSD44_LINEAR_SVM,5,,3,3,3
Q9-A001/PSD44_LINEAR_SVM,5,,3,4,0
Q9-A001/PSD44_LINEAR_SVM,5,,4,1,130
Q9-A001/PSD44_LINEAR_SVM,5,,4,2,14
Q9-A001/PSD44_LINEAR_SVM,5,,4,3,0
Q9-A001/PSD44_LINEAR_SVM,5,,4,4,0
Q9-A001/PSD44_LINEAR_SVM,6,,1,1,9
Q9-A001/PSD44_LINEAR_SVM,6,,1,2,26
Q9-A001/PSD44_LINEAR_SVM,6,,1,3,41
Q9-A001/PSD44_LINEAR_SVM,6,,1,4,68
Q9-A001/PSD44_LINEAR_SVM,6,,2,1,10
Q9-A001/PSD44_LINEAR_SVM,6,,2,2,35
Q9-A001/PSD44_LINEAR_SVM,6,,2,3,31
Q9-A001/PSD44_LINEAR_SVM,6,,2,4,68
Q9-A001/PSD44_LINEAR_SVM,6,,3,1,6
Q9-A001/PSD44_LINEAR_SVM,6,,3,2,2
Q9-A001/PSD44_LINEAR_SVM,6,,3,3,52
Q9-A001/PSD44_LINEAR_SVM,6,,3,4,84
Q9-A001/PSD44_LINEAR_SVM,6,,4,1,6
Q9-A001/PSD44_LINEAR_SVM,6,,4,2,11
Q9-A001/PSD44_LINEAR_SVM,6,,4,3,61
Q9-A001/PSD44_LINEAR_SVM,6,,4,4,66
Q9-A001/PSD44_LINEAR_SVM,7,,1,1,49
Q9-A001/PSD44_LINEAR_SVM,7,,1,2,65
Q9-A001/PSD44_LINEAR_SVM,7,,1,3,12
Q9-A001/PSD44_LINEAR_SVM,7,,1,4,18
Q9-A001/PSD44_LINEAR_SVM,7,,2,1,41
Q9-A001/PSD44_LINEAR_SVM,7,,2,2,70
Q9-A001/PSD44_LINEAR_SVM,7,,2,3,14
Q9-A001/PSD44_LINEAR_SVM,7,,2,4,19
Q9-A001/PSD44_LINEAR_SVM,7,,3,1,81
Q9-A001/PSD44_LINEAR_SVM,7,,3,2,43
Q9-A001/PSD44_LINEAR_SVM,7,,3,3,3
Q9-A001/PSD44_LINEAR_SVM,7,,3,4,17
Q9-A001/PSD44_LINEAR_SVM,7,,4,1,36
Q9-A001/PSD44_LINEAR_SVM,7,,4,2,35
Q9-A001/PSD44_LINEAR_SVM,7,,4,3,19
Q9-A001/PSD44_LINEAR_SVM,7,,4,4,54
Q9-A001/PSD44_LINEAR_SVM,8,,1,1,78
Q9-A001/PSD44_LINEAR_SVM,8,,1,2,42
Q9-A001/PSD44_LINEAR_SVM,8,,1,3,8
Q9-A001/PSD44_LINEAR_SVM,8,,1,4,16
Q9-A001/PSD44_LINEAR_SVM,8,,2,1,18
Q9-A001/PSD44_LINEAR_SVM,8,,2,2,119
Q9-A001/PSD44_LINEAR_SVM,8,,2,3,3
Q9-A001/PSD44_LINEAR_SVM,8,,2,4,4
Q9-A001/PSD44_LINEAR_SVM,8,,3,1,25
Q9-A001/PSD44_LINEAR_SVM,8,,3,2,81
Q9-A001/PSD44_LINEAR_SVM,8,,3,3,13
Q9-A001/PSD44_LINEAR_SVM,8,,3,4,25
Q9-A001/PSD44_LINEAR_SVM,8,,4,1,17
Q9-A001/PSD44_LINEAR_SVM,8,,4,2,86
Q9-A001/PSD44_LINEAR_SVM,8,,4,3,2
Q9-A001/PSD44_LINEAR_SVM,8,,4,4,39
Q9-A001/PSD44_LINEAR_SVM,9,,1,1,30
Q9-A001/PSD44_LINEAR_SVM,9,,1,2,74
Q9-A001/PSD44_LINEAR_SVM,9,,1,3,22
Q9-A001/PSD44_LINEAR_SVM,9,,1,4,18
Q9-A001/PSD44_LINEAR_SVM,9,,2,1,10
Q9-A001/PSD44_LINEAR_SVM,9,,2,2,48
Q9-A001/PSD44_LINEAR_SVM,9,,2,3,58
Q9-A001/PSD44_LINEAR_SVM,9,,2,4,28
Q9-A001/PSD44_LINEAR_SVM,9,,3,1,3
Q9-A001/PSD44_LINEAR_SVM,9,,3,2,11
Q9-A001/PSD44_LINEAR_SVM,9,,3,3,94
Q9-A001/PSD44_LINEAR_SVM,9,,3,4,36
Q9-A001/PSD44_LINEAR_SVM,9,,4,1,2
Q9-A001/PSD44_LINEAR_SVM,9,,4,2,6
Q9-A001/PSD44_LINEAR_SVM,9,,4,3,39
Q9-A001/PSD44_LINEAR_SVM,9,,4,4,97
Q4-E001/BroadCSP_LDA,1,,1,1,138
Q4-E001/BroadCSP_LDA,1,,1,2,6
Q4-E001/BroadCSP_LDA,1,,1,3,0
Q4-E001/BroadCSP_LDA,1,,1,4,0
Q4-E001/BroadCSP_LDA,1,,2,1,103
Q4-E001/BroadCSP_LDA,1,,2,2,40
Q4-E001/BroadCSP_LDA,1,,2,3,1
Q4-E001/BroadCSP_LDA,1,,2,4,0
Q4-E001/BroadCSP_LDA,1,,3,1,106
