condition,subject,seed,dimension,stratum,n_trials,n_classes_present,balanced_accuracy_observed_classes,accuracy,recall_class_1,recall_class_2,recall_class_3,recall_class_4
Q9-A001/PSD44_LINEAR_SVM,7,,artifact,True,28,4,0.30158730158730157,0.32142857142857145,0.3333333333333333,0.4444444444444444,0.0,0.42857142857142855
Q9-A001/PSD44_LINEAR_SVM,7,,session,0train,288,4,0.2986111111111111,0.2986111111111111,0.2361111111111111,0.5555555555555556,0.027777777777777776,0.375
Q9-A001/PSD44_LINEAR_SVM,7,,session,1test,288,4,0.3125,0.3125,0.4444444444444444,0.4166666666666667,0.013888888888888888,0.375
Q9-A001/PSD44_LINEAR_SVM,8,,artifact,False,535,4,0.4339828215082362,0.4336448598130841,0.5454545454545454,0.8283582089552238,0.08270676691729323,0.27941176470588236
Q9-A001/PSD44_LINEAR_SVM,8,,artifact,True,41,4,0.4017045454545455,0.4146341463414634,0.5,0.8,0.18181818181818182,0.125
Q9-A001/PSD44_LINEAR_SVM,8,,session,0train,288,4,0.3958333333333333,0.3958333333333333,0.5416666666666666,0.7916666666666666,0.06944444444444445,0.18055555555555555
Q9-A001/PSD44_LINEAR_SVM,8,,session,1test,288,4,0.46875,0.46875,0.5416666666666666,0.8611111111111112,0.1111111111111111,0.3611111111111111
Q9-A001/PSD44_LINEAR_SVM,9,,artifact,False,501,4,0.45683028438722295,0.46107784431137727,0.211864406779661,0.3046875,0.6307692307692307,0.68
Q9-A001/PSD44_LINEAR_SVM,9,,artifact,True,75,4,0.5608823742047426,0.5066666666666667,0.19230769230769232,0.5625,0.8571428571428571,0.631578947368421
Q9-A001/PSD44_LINEAR_SVM,9,,session,0train,288,4,0.4409722222222222,0.4409722222222222,0.18055555555555555,0.3333333333333333,0.5138888888888888,0.7361111111111112
Q9-A001/PSD44_LINEAR_SVM,9,,session,1test,288,4,0.4930555555555556,0.4930555555555556,0.2361111111111111,0.3333333333333333,0.7916666666666666,0.6111111111111112
Q4-E001/BroadCSP_LDA,1,,artifact,False,554,4,0.3477507670610123,0.35018050541516244,0.9571428571428572,0.2805755395683453,0.15328467153284672,0.0
Q4-E001/BroadCSP_LDA,1,,artifact,True,22,4,0.3,0.22727272727272727,1.0,0.2,0.0,0.0
Q4-E001/BroadCSP_LDA,1,,session,0train,288,4,0.3819444444444444,0.3819444444444444,0.9166666666666666,0.4305555555555556,0.18055555555555555,0.0
Q4-E001/BroadCSP_LDA,1,,session,1test,288,4,0.3090277777777778,0.3090277777777778,1.0,0.125,0.1111111111111111,0.0
Q4-E001/BroadCSP_LDA,2,,artifact,False,553,4,0.2955630319760755,0.29475587703435807,0.07246376811594203,0.5642857142857143,0.4740740740740741,0.07142857142857142
Q4-E001/BroadCSP_LDA,2,,artifact,True,23,4,0.29166666666666663,0.34782608695652173,0.0,0.5,0.6666666666666666,0.0
Q4-E001/BroadCSP_LDA,2,,session,0train,288,4,0.3090277777777778,0.3090277777777778,0.027777777777777776,0.7083333333333334,0.3888888888888889,0.1111111111111111
Q4-E001/BroadCSP_LDA,2,,session,1test,288,4,0.2847222222222222,0.2847222222222222,0.1111111111111111,0.4166666666666667,0.5833333333333334,0.027777777777777776
Q4-E001/BroadCSP_LDA,3,,artifact,False,543,4,0.5774142307077853,0.576427255985267,0.9338235294117647,0.3188405797101449,0.6940298507462687,0.362962962962963
Q4-E001/BroadCSP_LDA,3,,artifact,True,33,4,0.4513888888888889,0.45454545454545453,0.75,0.3333333333333333,0.5,0.2222222222222222
Q4-E001/BroadCSP_LDA,3,,session,0train,288,4,0.4826388888888889,0.4826388888888889,0.9583333333333334,0.1388888888888889,0.6805555555555556,0.1527777777777778
Q4-E001/BroadCSP_LDA,3,,session,1test,288,4,0.65625,0.65625,0.8888888888888888,0.5,0.6805555555555556,0.5555555555555556
Q4-E001/BroadCSP_LDA,4,,artifact,False,490,4,0.39480589178708897,0.39591836734693875,0.5702479338842975,0.7419354838709677,0.1746031746031746,0.09243697478991597
Q4-E001/BroadCSP_LDA,4,,artifact,True,86,4,0.35745169082125605,0.36046511627906974,0.6086956521739131,0.55,0.1111111111111111,0.16
Q4-E001/BroadCSP_LDA,4,,session,0train,288,4,0.3645833333333333,0.3645833333333333,0.5416666666666666,0.7361111111111112,0.1527777777777778,0.027777777777777776
Q4-E001/BroadCSP_LDA,4,,session,1test,288,4,0.4166666666666667,0.4166666666666667,0.6111111111111112,0.6944444444444444,0.18055555555555555,0.18055555555555555
Q4-E001/BroadCSP_LDA,5,,artifact,False,538,4,0.26312399817998366,0.26022304832713755,0.09774436090225563,0.6793893129770993,0.2753623188405797,0.0
Q4-E001/BroadCSP_LDA,5,,artifact,True,38,4,0.30506993006993005,0.3157894736842105,0.18181818181818182,0.5384615384615384,0.5,0.0
Q4-E001/BroadCSP_LDA,5,,session,0train,288,4,0.2604166666666667,0.2604166666666667,0.05555555555555555,0.4305555555555556,0.5555555555555556,0.0
Q4-E001/BroadCSP_LDA,5,,session,1test,288,4,0.2673611111111111,0.2673611111111111,0.1527777777777778,0.9027777777777778,0.013888888888888888,0.0
Q4-E001/BroadCSP_LDA,6,,artifact,False,434,4,0.24987667065943764,0.24423963133640553,0.0,0.13392857142857142,0.6019417475728155,0.2636363636363636
Q4-E001/BroadCSP_LDA,6,,artifact,True,142,4,0.2073394906743185,0.22535211267605634,0.0,0.0625,0.5609756097560976,0.20588235294117646
Q4-E001/BroadCSP_LDA,6,,session,0train,288,4,0.23958333333333331,0.23958333333333334,0.0,0.05555555555555555,0.6944444444444444,0.20833333333333334
Q4-E001/BroadCSP_LDA,6,,session,1test,288,4,0.23958333333333334,0.23958333333333334,0.0,0.18055555555555555,0.4861111111111111,0.2916666666666667
Q4-E001/BroadCSP_LDA,7,,artifact,False,548,4,0.27103917627560914,0.27007299270072993,0.43478260869565216,0.5111111111111111,0.057971014492753624,0.08029197080291971
Q4-E001/BroadCSP_LDA,7,,artifact,True,28,4,0.20833333333333331,0.25,0.16666666666666666,0.6666666666666666,0.0,0.0
Q4-E001/BroadCSP_LDA,7,,session,0train,288,4,0.2013888888888889,0.2013888888888889,0.3472222222222222,0.4305555555555556,0.013888888888888888,0.013888888888888888
Q4-E001/BroadCSP_LDA,7,,session,1test,288,4,0.3368055555555556,0.3368055555555556,0.5,0.6111111111111112,0.09722222222222222,0.1388888888888889
Q4-E001/BroadCSP_LDA,8,,artifact,False,535,4,0.5895907584629224,0.5906542056074766,0.4318181818181818,0.8283582089552238,0.45112781954887216,0.6470588235294118
Q4-E001/BroadCSP_LDA,8,,artifact,True,41,4,0.4965909090909091,0.4878048780487805,0.25,0.6,0.6363636363636364,0.5
Q4-E001/BroadCSP_LDA,8,,session,0train,288,4,0.5763888888888888,0.5763888888888888,0.3194444444444444,0.7777777777777778,0.5138888888888888,0.6944444444444444
Q4-E001/BroadCSP_LDA,8,,session,1test,288,4,0.5902777777777778,0.5902777777777778,0.5138888888888888,0.8472222222222222,0.4166666666666667,0.5833333333333334
Q4-E001/BroadCSP_LDA,9,,artifact,False,501,4,0.5675137304432856,0.5668662674650699,0.5169491525423728,0.171875,0.6692307692307692,0.912
Q4-E001/BroadCSP_LDA,9,,artifact,True,75,4,0.5128325621746674,0.48,0.19230769230769232,0.25,0.7142857142857143,0.8947368421052632
Q4-E001/BroadCSP_LDA,9,,session,0train,288,4,0.5069444444444444,0.5069444444444444,0.375,0.2361111111111111,0.4861111111111111,0.9305555555555556
Q4-E001/BroadCSP_LDA,9,,session,1test,288,4,0.6041666666666666,0.6041666666666666,0.5416666666666666,0.125,0.8611111111111112,0.8888888888888888
Q4-E001/BroadCSP_SVM,1,,artifact,False,554,4,0.3205103487595742,0.3231046931407942,0.9714285714285714,0.22302158273381295,0.08759124087591241,0.0
Q4-E001/BroadCSP_SVM,1,,artifact,True,22,4,0.3,0.22727272727272727,1.0,0.2,0.0,0.0
Q4-E001/BroadCSP_SVM,1,,session,0train,288,4,0.3576388888888889,0.3576388888888889,0.9444444444444444,0.375,0.1111111111111111,0.0
Q4-E001/BroadCSP_SVM,1,,session,1test,288,4,0.28125,0.28125,1.0,0.06944444444444445,0.05555555555555555,0.0
Q4-E001/BroadCSP_SVM,2,,artifact,False,553,4,0.2931418219461698,0.2911392405063291,0.07971014492753623,0.4785714285714286,0.6,0.014285714285714285
Q4-E001/BroadCSP_SVM,2,,artifact,True,23,4,0.29166666666666663,0.34782608695652173,0.0,0.5,0.6666666666666666,0.0
Q4-E001/BroadCSP_SVM,2,,session,0train,288,4,0.3090277777777778,0.3090277777777778,0.08333333333333333,0.6388888888888888,0.5,0.013888888888888888
Q4-E001/BroadCSP_SVM,2,,session,1test,288,4,0.2777777777777778,0.2777777777777778,0.06944444444444445,0.3194444444444444,0.7083333333333334,0.013888888888888888
Q4-E001/BroadCSP_SVM,3,,artifact,False,543,4,0.5398222106998398,0.5395948434622467,0.9632352941176471,0.38405797101449274,0.6194029850746269,0.1925925925925926
Q4-E001/BroadCSP_SVM,3,,artifact,True,33,4,0.4548611111111111,0.45454545454545453,0.875,0.3333333333333333,0.5,0.1111111111111111
Q4-E001/BroadCSP_SVM,3,,session,0train,288,4,0.4097222222222222,0.4097222222222222,0.9722222222222222,0.1527777777777778,0.5,0.013888888888888888
Q4-E001/BroadCSP_SVM,3,,session,1test,288,4,0.6597222222222222,0.6597222222222222,0.9444444444444444,0.6111111111111112,0.7222222222222222,0.3611111111111111
Q4-E001/BroadCSP_SVM,4,,artifact,False,490,4,0.37588306672531274,0.37755102040816324,0.5537190082644629,0.75,0.1746031746031746,0.025210084033613446
Q4-E001/BroadCSP_SVM,4,,artifact,True,86,4,0.3321014492753623,0.32558139534883723,0.5217391304347826,0.6,0.16666666666666666,0.04
Q4-E001/BroadCSP_SVM,4,,session,0train,288,4,0.3645833333333333,0.3645833333333333,0.5138888888888888,0.8055555555555556,0.1388888888888889,0.0
Q4-E001/BroadCSP_SVM,4,,session,1test,288,4,0.375,0.375,0.5833333333333334,0.6527777777777778,0.20833333333333334,0.05555555555555555
Q4-E001/BroadCSP_SVM,5,,artifact,False,538,4,0.261147496188197,0.258364312267658,0.09022556390977443,0.6717557251908397,0.2826086956521739,0.0
Q4-E001/BroadCSP_SVM,5,,artifact,True,38,4,0.39219114219114215,0.39473684210526316,0.36363636363636365,0.5384615384615384,0.6666666666666666,0.0
Q4-E001/BroadCSP_SVM,5,,session,0train,288,4,0.28125,0.28125,0.1527777777777778,0.4027777777777778,0.5694444444444444,0.0
Q4-E001/BroadCSP_SVM,5,,session,1test,288,4,0.2534722222222222,0.2534722222222222,0.06944444444444445,0.9166666666666666,0.027777777777777776,0.0
Q4-E001/BroadCSP_SVM,6,,artifact,False,434,4,0.26091563169839865,0.2557603686635945,0.0,0.20535714285714285,0.6019417475728155,0.23636363636363636
Q4-E001/BroadCSP_SVM,6,,artifact,True,142,4,0.22342404949784794,0.23943661971830985,0.0,0.15625,0.5609756097560976,0.17647058823529413
Q4-E001/BroadCSP_SVM,6,,session,0train,288,4,0.25,0.25,0.0,0.1388888888888889,0.6944444444444444,0.16666666666666666
Q4-E001/BroadCSP_SVM,6,,session,1test,288,4,0.2534722222222222,0.2534722222222222,0.0,0.25,0.4861111111111111,0.2777777777777778
Q4-E001/BroadCSP_SVM,7,,artifact,False,548,4,0.26249191908506414,0.26094890510948904,0.32608695652173914,0.6148148148148148,0.057971014492753624,0.051094890510948905
Q4-E001/BroadCSP_SVM,7,,artifact,True,28,4,0.2361111111111111,0.2857142857142857,0.16666666666666666,0.7777777777777778,0.0,0.0
Q4-E001/BroadCSP_SVM,7,,session,0train,288,4,0.20833333333333334,0.20833333333333334,0.2638888888888889,0.5555555555555556,0.0,0.013888888888888888
Q4-E001/BroadCSP_SVM,7,,session,1test,288,4,0.3159722222222222,0.3159722222222222,0.375,0.6944444444444444,0.1111111111111111,0.08333333333333333
Q4-E001/BroadCSP_SVM,8,,artifact,False,535,4,0.5461933202188967,0.5476635514018692,0.25,0.9104477611940298,0.43609022556390975,0.5882352941176471
Q4-E001/BroadCSP_SVM,8,,artifact,True,41,4,0.5193181818181818,0.5121951219512195,0.25,0.6,0.7272727272727273,0.5
Q4-E001/BroadCSP_SVM,8,,session,0train,288,4,0.5729166666666667,0.5729166666666666,0.19444444444444445,0.8611111111111112,0.5833333333333334,0.6527777777777778
Q4-E001/BroadCSP_SVM,8,,session,1test,288,4,0.517361111111111,0.5173611111111112,0.3055555555555556,0.9166666666666666,0.3333333333333333,0.5138888888888888
Q4-E001/BroadCSP_SVM,9,,artifact,False,501,4,0.5401265686114732,0.5409181636726547,0.4322033898305085,0.1796875,0.6846153846153846,0.864
Q4-E001/BroadCSP_SVM,9,,artifact,True,75,4,0.5032171775592829,0.4666666666666667,0.15384615384615385,0.25,0.7142857142857143,0.8947368421052632
Q4-E001/BroadCSP_SVM,9,,session,0train,288,4,0.5,0.5,0.3194444444444444,0.2361111111111111,0.5277777777777778,0.9166666666666666
Q4-E001/BroadCSP_SVM,9,,session,1test,288,4,0.5625,0.5625,0.4444444444444444,0.1388888888888889,0.8472222222222222,0.8194444444444444
Q4-E001/FBCSP_LDA,1,,artifact,False,554,4,0.48508384750693345,0.48736462093862815,0.9428571428571428,0.6618705035971223,0.31386861313868614,0.021739130434782608
Q4-E001/FBCSP_LDA,1,,artifact,True,22,4,0.4357142857142857,0.36363636363636365,1.0,0.6,0.14285714285714285,0.0
Q4-E001/FBCSP_LDA,1,,session,0train,288,4,0.5069444444444444,0.5069444444444444,0.9027777777777778,0.8055555555555556,0.2916666666666667,0.027777777777777776
Q4-E001/FBCSP_LDA,1,,session,1test,288,4,0.4583333333333333,0.4583333333333333,0.9861111111111112,0.5138888888888888,0.3194444444444444,0.013888888888888888
Q4-E001/FBCSP_LDA,2,,artifact,False,553,4,0.28581205429031514,0.28390596745027125,0.26811594202898553,0.2857142857142857,0.5037037037037037,0.08571428571428572
Q4-E001/FBCSP_LDA,2,,artifact,True,23,4,0.24305555555555555,0.30434782608695654,0.16666666666666666,0.25,0.5555555555555556,0.0
Q4-E001/FBCSP_LDA,2,,session,0train,288,4,0.2638888888888889,0.2638888888888889,0.18055555555555555,0.3055555555555556,0.5416666666666666,0.027777777777777776
Q4-E001/FBCSP_LDA,2,,session,1test,288,4,0.3055555555555556,0.3055555555555556,0.3472222222222222,0.2638888888888889,0.4722222222222222,0.1388888888888889
Q4-E001/FBCSP_LDA,3,,artifact,False,543,4,0.4659399348101776,0.46593001841620624,0.7720588235294118,0.2391304347826087,0.09701492537313433,0.7555555555555555
Q4-E001/FBCSP_LDA,3,,artifact,True,33,4,0.38263888888888886,0.3939393939393939,0.375,0.16666666666666666,0.1,0.8888888888888888
Q4-E001/FBCSP_LDA,3,,session,0train,288,4,0.4618055555555555,0.4618055555555556,0.8888888888888888,0.2222222222222222,0.08333333333333333,0.6527777777777778
Q4-E001/FBCSP_LDA,3,,session,1test,288,4,0.4618055555555556,0.4618055555555556,0.6111111111111112,0.25,0.1111111111111111,0.875
Q4-E001/FBCSP_LDA,4,,artifact,False,490,4,0.3889205953420202,0.38571428571428573,0.2066115702479339,0.4032258064516129,0.20634920634920634,0.7394957983193278
Q4-E001/FBCSP_LDA,4,,artifact,True,86,4,0.42629227053140095,0.4418604651162791,0.21739130434782608,0.45,0.2777777777777778,0.76
Q4-E001/FBCSP_LDA,4,,session,0train,288,4,0.40625,0.40625,0.16666666666666666,0.4027777777777778,0.3472222222222222,0.7083333333333334
Q4-E001/FBCSP_LDA,4,,session,1test,288,4,0.3819444444444445,0.3819444444444444,0.25,0.4166666666666667,0.08333333333333333,0.7777777777777778
Q4-E001/FBCSP_LDA,5,,artifact,False,538,4,0.2839063307122769,0.2788104089219331,0.6165413533834586,0.5190839694656488,0.0,0.0
Q4-E001/FBCSP_LDA,5,,artifact,True,38,4,0.24825174825174823,0.3157894736842105,0.45454545454545453,0.5384615384615384,0.0,0.0
Q4-E001/FBCSP_LDA,5,,session,0train,288,4,0.2708333333333333,0.2708333333333333,0.4583333333333333,0.625,0.0,0.0
Q4-E001/FBCSP_LDA,5,,session,1test,288,4,0.2916666666666667,0.2916666666666667,0.75,0.4166666666666667,0.0,0.0
Q4-E001/FBCSP_LDA,6,,artifact,False,434,4,0.3782587077014017,0.37327188940092165,0.07339449541284404,0.0625,0.6407766990291263,0.7363636363636363
Q4-E001/FBCSP_LDA,6,,artifact,True,142,4,0.309440331010453,0.323943661971831,0.11428571428571428,0.0625,0.5609756097560976,0.5
Q4-E001/FBCSP_LDA,6,,session,0train,288,4,0.3715277777777778,0.3715277777777778,0.041666666666666664,0.05555555555555555,0.6666666666666666,0.7222222222222222
Q4-E001/FBCSP_LDA,6,,session,1test,288,4,0.3506944444444444,0.3506944444444444,0.125,0.06944444444444445,0.5694444444444444,0.6388888888888888
Q4-E001/FBCSP_LDA,7,,artifact,False,548,4,0.3086260093797384,0.3083941605839416,0.4782608695652174,0.4222222222222222,0.2391304347826087,0.0948905109489051
Q4-E001/FBCSP_LDA,7,,artifact,True,28,4,0.3829365079365079,0.39285714285714285,0.3333333333333333,0.5555555555555556,0.5,0.14285714285714285
Q4-E001/FBCSP_LDA,7,,session,0train,288,4,0.28125,0.28125,0.4305555555555556,0.4166666666666667,0.2361111111111111,0.041666666666666664
Q4-E001/FBCSP_LDA,7,,session,1test,288,4,0.34375,0.34375,0.5138888888888888,0.4444444444444444,0.2638888888888889,0.1527777777777778
Q4-E001/FBCSP_LDA,8,,artifact,False,535,4,0.4608929714140887,0.4635514018691589,0.09848484848484848,0.43283582089552236,0.48872180451127817,0.8235294117647058
Q4-E001/FBCSP_LDA,8,,artifact,True,41,4,0.4011363636363636,0.36585365853658536,0.0,0.4,0.45454545454545453,0.75
Q4-E001/FBCSP_LDA,8,,session,0train,288,4,0.4618055555555555,0.4618055555555556,0.041666666666666664,0.4861111111111111,0.6527777777777778,0.6666666666666666
Q4-E001/FBCSP_LDA,8,,session,1test,288,4,0.4513888888888889,0.4513888888888889,0.1388888888888889,0.375,0.3194444444444444,0.9722222222222222
Q4-E001/FBCSP_LDA,9,,artifact,False,501,4,0.4027052640156454,0.40119760479041916,0.2711864406779661,0.15625,0.2153846153846154,0.968
Q4-E001/FBCSP_LDA,9,,artifact,True,75,4,0.3696771978021978,0.36,0.07692307692307693,0.1875,0.21428571428571427,1.0
Q4-E001/FBCSP_LDA,9,,session,0train,288,4,0.3680555555555556,0.3680555555555556,0.20833333333333334,0.18055555555555555,0.08333333333333333,1.0
Q4-E001/FBCSP_LDA,9,,session,1test,288,4,0.4236111111111111,0.4236111111111111,0.2638888888888889,0.1388888888888889,0.3472222222222222,0.9444444444444444
Q4-E001/FBCSP_MI8_LDA,1,,artifact,False,554,4,0.34799035233435416,0.35018050541516244,0.7142857142857143,0.5683453237410072,0.08759124087591241,0.021739130434782608
Q4-E001/FBCSP_MI8_LDA,1,,artifact,True,22,4,0.4089285714285714,0.36363636363636365,0.75,0.6,0.2857142857142857,0.0
Q4-E001/FBCSP_MI8_LDA,1,,session,0train,288,4,0.3298611111111111,0.3298611111111111,0.5138888888888888,0.7361111111111112,0.041666666666666664,0.027777777777777776
Q4-E001/FBCSP_MI8_LDA,1,,session,1test,288,4,0.3715277777777778,0.3715277777777778,0.9166666666666666,0.4027777777777778,0.1527777777777778,0.013888888888888888
Q4-E001/FBCSP_MI8_LDA,2,,artifact,False,553,4,0.2679635380722337,0.2694394213381555,0.32608695652173914,0.5857142857142857,0.08148148148148149,0.07857142857142857
Q4-E001/FBCSP_MI8_LDA,2,,artifact,True,23,4,0.3125,0.2608695652173913,0.5,0.5,0.0,0.25
Q4-E001/FBCSP_MI8_LDA,2,,session,0train,288,4,0.2604166666666667,0.2604166666666667,0.3888888888888889,0.4861111111111111,0.013888888888888888,0.1527777777777778
Q4-E001/FBCSP_MI8_LDA,2,,session,1test,288,4,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.6805555555555556,0.1388888888888889,0.013888888888888888
Q4-E001/FBCSP_MI8_LDA,3,,artifact,False,543,4,0.3567265795206972,0.3572744014732965,0.8676470588235294,0.16666666666666666,0.0,0.3925925925925926
Q4-E001/FBCSP_MI8_LDA,3,,artifact,True,33,4,0.35416666666666663,0.3333333333333333,0.75,0.3333333333333333,0.0,0.3333333333333333
Q4-E001/FBCSP_MI8_LDA,3,,session,0train,288,4,0.3402777777777778,0.3402777777777778,0.9444444444444444,0.1388888888888889,0.0,0.2777777777777778
Q4-E001/FBCSP_MI8_LDA,3,,session,1test,288,4,0.3715277777777778,0.3715277777777778,0.7777777777777778,0.20833333333333334,0.0,0.5
Q4-E001/FBCSP_MI8_LDA,4,,artifact,False,490,4,0.31485780573670863,0.3183673469387755,0.23140495867768596,0.6774193548387096,0.3253968253968254,0.025210084033613446
Q4-E001/FBCSP_MI8_LDA,4,,artifact,True,86,4,0.2618840579710145,0.2558139534883721,0.2608695652173913,0.5,0.16666666666666666,0.12
Q4-E001/FBCSP_MI8_LDA,4,,session,0train,288,4,0.3506944444444444,0.3506944444444444,0.3333333333333333,0.5694444444444444,0.4583333333333333,0.041666666666666664
Q4-E001/FBCSP_MI8_LDA,4,,session,1test,288,4,0.2673611111111111,0.2673611111111111,0.1388888888888889,0.7361111111111112,0.1527777777777778,0.041666666666666664
Q4-E001/FBCSP_MI8_LDA,5,,artifact,False,538,4,0.2620386844975033,0.25650557620817843,0.3458646616541353,0.7022900763358778,0.0,0.0
Q4-E001/FBCSP_MI8_LDA,5,,artifact,True,38,4,0.19930069930069932,0.2631578947368421,0.18181818181818182,0.6153846153846154,0.0,0.0
Q4-E001/FBCSP_MI8_LDA,5,,session,0train,288,4,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.7777777777777778,0.0,0.0
Q4-E001/FBCSP_MI8_LDA,5,,session,1test,288,4,0.2916666666666667,0.2916666666666667,0.5555555555555556,0.6111111111111112,0.0,0.0
Q4-E001/FBCSP_MI8_LDA,6,,artifact,False,434,4,0.2792727903164796,0.28110599078341014,0.0,0.03571428571428571,0.13592233009708737,0.9454545454545454
Q4-E001/FBCSP_MI8_LDA,6,,artifact,True,142,4,0.2423107962697274,0.2323943661971831,0.0,0.0625,0.024390243902439025,0.8823529411764706
Q4-E001/FBCSP_MI8_LDA,6,,session,0train,288,4,0.2743055555555556,0.2743055555555556,0.0,0.027777777777777776,0.1111111111111111,0.9583333333333334
Q4-E001/FBCSP_MI8_LDA,6,,session,1test,288,4,0.2638888888888889,0.2638888888888889,0.0,0.05555555555555555,0.09722222222222222,0.9027777777777778
