fold,subject,model,stratum,true_label,predicted_label,count
loso_s8,8,BroadCSP_SVM,flagged,3,2,1
loso_s8,8,BroadCSP_SVM,flagged,3,3,8
loso_s8,8,BroadCSP_SVM,flagged,3,4,2
loso_s8,8,BroadCSP_SVM,flagged,4,1,0
loso_s8,8,BroadCSP_SVM,flagged,4,2,4
loso_s8,8,BroadCSP_SVM,flagged,4,3,0
loso_s8,8,BroadCSP_SVM,flagged,4,4,4
loso_s8,8,FBCSP_LDA,all,1,1,13
loso_s8,8,FBCSP_LDA,all,1,2,0
loso_s8,8,FBCSP_LDA,all,1,3,62
loso_s8,8,FBCSP_LDA,all,1,4,69
loso_s8,8,FBCSP_LDA,all,2,1,1
loso_s8,8,FBCSP_LDA,all,2,2,62
loso_s8,8,FBCSP_LDA,all,2,3,24
loso_s8,8,FBCSP_LDA,all,2,4,57
loso_s8,8,FBCSP_LDA,all,3,1,0
loso_s8,8,FBCSP_LDA,all,3,2,8
loso_s8,8,FBCSP_LDA,all,3,3,70
loso_s8,8,FBCSP_LDA,all,3,4,66
loso_s8,8,FBCSP_LDA,all,4,1,0
loso_s8,8,FBCSP_LDA,all,4,2,0
loso_s8,8,FBCSP_LDA,all,4,3,26
loso_s8,8,FBCSP_LDA,all,4,4,118
loso_s8,8,FBCSP_LDA,unflagged,1,1,13
loso_s8,8,FBCSP_LDA,unflagged,1,2,0
loso_s8,8,FBCSP_LDA,unflagged,1,3,58
loso_s8,8,FBCSP_LDA,unflagged,1,4,61
loso_s8,8,FBCSP_LDA,unflagged,2,1,1
loso_s8,8,FBCSP_LDA,unflagged,2,2,58
loso_s8,8,FBCSP_LDA,unflagged,2,3,22
loso_s8,8,FBCSP_LDA,unflagged,2,4,53
loso_s8,8,FBCSP_LDA,unflagged,3,1,0
loso_s8,8,FBCSP_LDA,unflagged,3,2,8
loso_s8,8,FBCSP_LDA,unflagged,3,3,65
loso_s8,8,FBCSP_LDA,unflagged,3,4,60
loso_s8,8,FBCSP_LDA,unflagged,4,1,0
loso_s8,8,FBCSP_LDA,unflagged,4,2,0
loso_s8,8,FBCSP_LDA,unflagged,4,3,24
loso_s8,8,FBCSP_LDA,unflagged,4,4,112
loso_s8,8,FBCSP_LDA,flagged,1,1,0
loso_s8,8,FBCSP_LDA,flagged,1,2,0
loso_s8,8,FBCSP_LDA,flagged,1,3,4
loso_s8,8,FBCSP_LDA,flagged,1,4,8
loso_s8,8,FBCSP_LDA,flagged,2,1,0
loso_s8,8,FBCSP_LDA,flagged,2,2,4
loso_s8,8,FBCSP_LDA,flagged,2,3,2
loso_s8,8,FBCSP_LDA,flagged,2,4,4
loso_s8,8,FBCSP_LDA,flagged,3,1,0
loso_s8,8,FBCSP_LDA,flagged,3,2,0
loso_s8,8,FBCSP_LDA,flagged,3,3,5
loso_s8,8,FBCSP_LDA,flagged,3,4,6
loso_s8,8,FBCSP_LDA,flagged,4,1,0
loso_s8,8,FBCSP_LDA,flagged,4,2,0
loso_s8,8,FBCSP_LDA,flagged,4,3,2
loso_s8,8,FBCSP_LDA,flagged,4,4,6
loso_s8,8,FBCSP_MI8_LDA,all,1,1,10
loso_s8,8,FBCSP_MI8_LDA,all,1,2,10
loso_s8,8,FBCSP_MI8_LDA,all,1,3,77
loso_s8,8,FBCSP_MI8_LDA,all,1,4,47
loso_s8,8,FBCSP_MI8_LDA,all,2,1,0
loso_s8,8,FBCSP_MI8_LDA,all,2,2,131
loso_s8,8,FBCSP_MI8_LDA,all,2,3,5
loso_s8,8,FBCSP_MI8_LDA,all,2,4,8
loso_s8,8,FBCSP_MI8_LDA,all,3,1,1
loso_s8,8,FBCSP_MI8_LDA,all,3,2,65
loso_s8,8,FBCSP_MI8_LDA,all,3,3,28
loso_s8,8,FBCSP_MI8_LDA,all,3,4,50
loso_s8,8,FBCSP_MI8_LDA,all,4,1,0
loso_s8,8,FBCSP_MI8_LDA,all,4,2,80
loso_s8,8,FBCSP_MI8_LDA,all,4,3,16
loso_s8,8,FBCSP_MI8_LDA,all,4,4,48
loso_s8,8,FBCSP_MI8_LDA,unflagged,1,1,10
loso_s8,8,FBCSP_MI8_LDA,unflagged,1,2,9
loso_s8,8,FBCSP_MI8_LDA,unflagged,1,3,71
loso_s8,8,FBCSP_MI8_LDA,unflagged,1,4,42
loso_s8,8,FBCSP_MI8_LDA,unflagged,2,1,0
loso_s8,8,FBCSP_MI8_LDA,unflagged,2,2,123
loso_s8,8,FBCSP_MI8_LDA,unflagged,2,3,5
loso_s8,8,FBCSP_MI8_LDA,unflagged,2,4,6
loso_s8,8,FBCSP_MI8_LDA,unflagged,3,1,1
loso_s8,8,FBCSP_MI8_LDA,unflagged,3,2,62
loso_s8,8,FBCSP_MI8_LDA,unflagged,3,3,24
loso_s8,8,FBCSP_MI8_LDA,unflagged,3,4,46
loso_s8,8,FBCSP_MI8_LDA,unflagged,4,1,0
loso_s8,8,FBCSP_MI8_LDA,unflagged,4,2,76
loso_s8,8,FBCSP_MI8_LDA,unflagged,4,3,14
loso_s8,8,FBCSP_MI8_LDA,unflagged,4,4,46
loso_s8,8,FBCSP_MI8_LDA,flagged,1,1,0
loso_s8,8,FBCSP_MI8_LDA,flagged,1,2,1
loso_s8,8,FBCSP_MI8_LDA,flagged,1,3,6
loso_s8,8,FBCSP_MI8_LDA,flagged,1,4,5
loso_s8,8,FBCSP_MI8_LDA,flagged,2,1,0
loso_s8,8,FBCSP_MI8_LDA,flagged,2,2,8
loso_s8,8,FBCSP_MI8_LDA,flagged,2,3,0
loso_s8,8,FBCSP_MI8_LDA,flagged,2,4,2
loso_s8,8,FBCSP_MI8_LDA,flagged,3,1,0
loso_s8,8,FBCSP_MI8_LDA,flagged,3,2,3
loso_s8,8,FBCSP_MI8_LDA,flagged,3,3,4
loso_s8,8,FBCSP_MI8_LDA,flagged,3,4,4
loso_s8,8,FBCSP_MI8_LDA,flagged,4,1,0
loso_s8,8,FBCSP_MI8_LDA,flagged,4,2,4
loso_s8,8,FBCSP_MI8_LDA,flagged,4,3,2
loso_s8,8,FBCSP_MI8_LDA,flagged,4,4,2
loso_s9,9,BroadCSP_LDA,all,1,1,66
loso_s9,9,BroadCSP_LDA,all,1,2,22
loso_s9,9,BroadCSP_LDA,all,1,3,17
loso_s9,9,BroadCSP_LDA,all,1,4,39
loso_s9,9,BroadCSP_LDA,all,2,1,6
loso_s9,9,BroadCSP_LDA,all,2,2,26
loso_s9,9,BroadCSP_LDA,all,2,3,9
loso_s9,9,BroadCSP_LDA,all,2,4,103
loso_s9,9,BroadCSP_LDA,all,3,1,2
loso_s9,9,BroadCSP_LDA,all,3,2,3
loso_s9,9,BroadCSP_LDA,all,3,3,97
loso_s9,9,BroadCSP_LDA,all,3,4,42
loso_s9,9,BroadCSP_LDA,all,4,1,1
loso_s9,9,BroadCSP_LDA,all,4,2,0
loso_s9,9,BroadCSP_LDA,all,4,3,12
loso_s9,9,BroadCSP_LDA,all,4,4,131
loso_s9,9,BroadCSP_LDA,unflagged,1,1,61
loso_s9,9,BroadCSP_LDA,unflagged,1,2,17
loso_s9,9,BroadCSP_LDA,unflagged,1,3,12
loso_s9,9,BroadCSP_LDA,unflagged,1,4,28
loso_s9,9,BroadCSP_LDA,unflagged,2,1,5
loso_s9,9,BroadCSP_LDA,unflagged,2,2,22
loso_s9,9,BroadCSP_LDA,unflagged,2,3,9
loso_s9,9,BroadCSP_LDA,unflagged,2,4,92
loso_s9,9,BroadCSP_LDA,unflagged,3,1,2
loso_s9,9,BroadCSP_LDA,unflagged,3,2,3
loso_s9,9,BroadCSP_LDA,unflagged,3,3,87
loso_s9,9,BroadCSP_LDA,unflagged,3,4,38
loso_s9,9,BroadCSP_LDA,unflagged,4,1,0
loso_s9,9,BroadCSP_LDA,unflagged,4,2,0
loso_s9,9,BroadCSP_LDA,unflagged,4,3,11
loso_s9,9,BroadCSP_LDA,unflagged,4,4,114
loso_s9,9,BroadCSP_LDA,flagged,1,1,5
loso_s9,9,BroadCSP_LDA,flagged,1,2,5
loso_s9,9,BroadCSP_LDA,flagged,1,3,5
loso_s9,9,BroadCSP_LDA,flagged,1,4,11
loso_s9,9,BroadCSP_LDA,flagged,2,1,1
loso_s9,9,BroadCSP_LDA,flagged,2,2,4
loso_s9,9,BroadCSP_LDA,flagged,2,3,0
loso_s9,9,BroadCSP_LDA,flagged,2,4,11
loso_s9,9,BroadCSP_LDA,flagged,3,1,0
loso_s9,9,BroadCSP_LDA,flagged,3,2,0
loso_s9,9,BroadCSP_LDA,flagged,3,3,10
loso_s9,9,BroadCSP_LDA,flagged,3,4,4
loso_s9,9,BroadCSP_LDA,flagged,4,1,1
loso_s9,9,BroadCSP_LDA,flagged,4,2,0
loso_s9,9,BroadCSP_LDA,flagged,4,3,1
loso_s9,9,BroadCSP_LDA,flagged,4,4,17
loso_s9,9,BroadCSP_SVM,all,1,1,55
loso_s9,9,BroadCSP_SVM,all,1,2,28
loso_s9,9,BroadCSP_SVM,all,1,3,18
loso_s9,9,BroadCSP_SVM,all,1,4,43
loso_s9,9,BroadCSP_SVM,all,2,1,5
loso_s9,9,BroadCSP_SVM,all,2,2,27
loso_s9,9,BroadCSP_SVM,all,2,3,13
loso_s9,9,BroadCSP_SVM,all,2,4,99
loso_s9,9,BroadCSP_SVM,all,3,1,2
loso_s9,9,BroadCSP_SVM,all,3,2,5
loso_s9,9,BroadCSP_SVM,all,3,3,99
loso_s9,9,BroadCSP_SVM,all,3,4,38
loso_s9,9,BroadCSP_SVM,all,4,1,0
loso_s9,9,BroadCSP_SVM,all,4,2,0
loso_s9,9,BroadCSP_SVM,all,4,3,19
loso_s9,9,BroadCSP_SVM,all,4,4,125
loso_s9,9,BroadCSP_SVM,unflagged,1,1,51
loso_s9,9,BroadCSP_SVM,unflagged,1,2,23
loso_s9,9,BroadCSP_SVM,unflagged,1,3,12
loso_s9,9,BroadCSP_SVM,unflagged,1,4,32
loso_s9,9,BroadCSP_SVM,unflagged,2,1,4
loso_s9,9,BroadCSP_SVM,unflagged,2,2,23
loso_s9,9,BroadCSP_SVM,unflagged,2,3,13
loso_s9,9,BroadCSP_SVM,unflagged,2,4,88
loso_s9,9,BroadCSP_SVM,unflagged,3,1,2
loso_s9,9,BroadCSP_SVM,unflagged,3,2,5
loso_s9,9,BroadCSP_SVM,unflagged,3,3,89
loso_s9,9,BroadCSP_SVM,unflagged,3,4,34
loso_s9,9,BroadCSP_SVM,unflagged,4,1,0
loso_s9,9,BroadCSP_SVM,unflagged,4,2,0
loso_s9,9,BroadCSP_SVM,unflagged,4,3,17
loso_s9,9,BroadCSP_SVM,unflagged,4,4,108
loso_s9,9,BroadCSP_SVM,flagged,1,1,4
loso_s9,9,BroadCSP_SVM,flagged,1,2,5
loso_s9,9,BroadCSP_SVM,flagged,1,3,6
loso_s9,9,BroadCSP_SVM,flagged,1,4,11
loso_s9,9,BroadCSP_SVM,flagged,2,1,1
loso_s9,9,BroadCSP_SVM,flagged,2,2,4
loso_s9,9,BroadCSP_SVM,flagged,2,3,0
loso_s9,9,BroadCSP_SVM,flagged,2,4,11
loso_s9,9,BroadCSP_SVM,flagged,3,1,0
loso_s9,9,BroadCSP_SVM,flagged,3,2,0
loso_s9,9,BroadCSP_SVM,flagged,3,3,10
loso_s9,9,BroadCSP_SVM,flagged,3,4,4
loso_s9,9,BroadCSP_SVM,flagged,4,1,0
loso_s9,9,BroadCSP_SVM,flagged,4,2,0
loso_s9,9,BroadCSP_SVM,flagged,4,3,2
loso_s9,9,BroadCSP_SVM,flagged,4,4,17
loso_s9,9,FBCSP_LDA,all,1,1,34
loso_s9,9,FBCSP_LDA,all,1,2,31
loso_s9,9,FBCSP_LDA,all,1,3,18
loso_s9,9,FBCSP_LDA,all,1,4,61
loso_s9,9,FBCSP_LDA,all,2,1,3
loso_s9,9,FBCSP_LDA,all,2,2,23
loso_s9,9,FBCSP_LDA,all,2,3,17
loso_s9,9,FBCSP_LDA,all,2,4,101
loso_s9,9,FBCSP_LDA,all,3,1,0
loso_s9,9,FBCSP_LDA,all,3,2,3
loso_s9,9,FBCSP_LDA,all,3,3,31
loso_s9,9,FBCSP_LDA,all,3,4,110
loso_s9,9,FBCSP_LDA,all,4,1,0
loso_s9,9,FBCSP_LDA,all,4,2,0
loso_s9,9,FBCSP_LDA,all,4,3,4
loso_s9,9,FBCSP_LDA,all,4,4,140
loso_s9,9,FBCSP_LDA,unflagged,1,1,32
loso_s9,9,FBCSP_LDA,unflagged,1,2,25
loso_s9,9,FBCSP_LDA,unflagged,1,3,11
loso_s9,9,FBCSP_LDA,unflagged,1,4,50
loso_s9,9,FBCSP_LDA,unflagged,2,1,3
loso_s9,9,FBCSP_LDA,unflagged,2,2,20
loso_s9,9,FBCSP_LDA,unflagged,2,3,14
loso_s9,9,FBCSP_LDA,unflagged,2,4,91
loso_s9,9,FBCSP_LDA,unflagged,3,1,0
loso_s9,9,FBCSP_LDA,unflagged,3,2,3
loso_s9,9,FBCSP_LDA,unflagged,3,3,28
loso_s9,9,FBCSP_LDA,unflagged,3,4,99
loso_s9,9,FBCSP_LDA,unflagged,4,1,0
loso_s9,9,FBCSP_LDA,unflagged,4,2,0
loso_s9,9,FBCSP_LDA,unflagged,4,3,4
loso_s9,9,FBCSP_LDA,unflagged,4,4,121
loso_s9,9,FBCSP_LDA,flagged,1,1,2
loso_s9,9,FBCSP_LDA,flagged,1,2,6
loso_s9,9,FBCSP_LDA,flagged,1,3,7
loso_s9,9,FBCSP_LDA,flagged,1,4,11
loso_s9,9,FBCSP_LDA,flagged,2,1,0
loso_s9,9,FBCSP_LDA,flagged,2,2,3
loso_s9,9,FBCSP_LDA,flagged,2,3,3
loso_s9,9,FBCSP_LDA,flagged,2,4,10
loso_s9,9,FBCSP_LDA,flagged,3,1,0
loso_s9,9,FBCSP_LDA,flagged,3,2,0
loso_s9,9,FBCSP_LDA,flagged,3,3,3
loso_s9,9,FBCSP_LDA,flagged,3,4,11
loso_s9,9,FBCSP_LDA,flagged,4,1,0
loso_s9,9,FBCSP_LDA,flagged,4,2,0
loso_s9,9,FBCSP_LDA,flagged,4,3,0
loso_s9,9,FBCSP_LDA,flagged,4,4,19
loso_s9,9,FBCSP_MI8_LDA,all,1,1,11
loso_s9,9,FBCSP_MI8_LDA,all,1,2,6
loso_s9,9,FBCSP_MI8_LDA,all,1,3,57
loso_s9,9,FBCSP_MI8_LDA,all,1,4,70
loso_s9,9,FBCSP_MI8_LDA,all,2,1,2
loso_s9,9,FBCSP_MI8_LDA,all,2,2,14
loso_s9,9,FBCSP_MI8_LDA,all,2,3,43
loso_s9,9,FBCSP_MI8_LDA,all,2,4,85
loso_s9,9,FBCSP_MI8_LDA,all,3,1,2
loso_s9,9,FBCSP_MI8_LDA,all,3,2,1
loso_s9,9,FBCSP_MI8_LDA,all,3,3,30
loso_s9,9,FBCSP_MI8_LDA,all,3,4,111
loso_s9,9,FBCSP_MI8_LDA,all,4,1,0
loso_s9,9,FBCSP_MI8_LDA,all,4,2,0
loso_s9,9,FBCSP_MI8_LDA,all,4,3,21
loso_s9,9,FBCSP_MI8_LDA,all,4,4,123
loso_s9,9,FBCSP_MI8_LDA,unflagged,1,1,10
loso_s9,9,FBCSP_MI8_LDA,unflagged,1,2,5
loso_s9,9,FBCSP_MI8_LDA,unflagged,1,3,47
loso_s9,9,FBCSP_MI8_LDA,unflagged,1,4,56
loso_s9,9,FBCSP_MI8_LDA,unflagged,2,1,2
loso_s9,9,FBCSP_MI8_LDA,unflagged,2,2,13
loso_s9,9,FBCSP_MI8_LDA,unflagged,2,3,37
loso_s9,9,FBCSP_MI8_LDA,unflagged,2,4,76
loso_s9,9,FBCSP_MI8_LDA,unflagged,3,1,2
loso_s9,9,FBCSP_MI8_LDA,unflagged,3,2,1
loso_s9,9,FBCSP_MI8_LDA,unflagged,3,3,28
loso_s9,9,FBCSP_MI8_LDA,unflagged,3,4,99
loso_s9,9,FBCSP_MI8_LDA,unflagged,4,1,0
loso_s9,9,FBCSP_MI8_LDA,unflagged,4,2,0
loso_s9,9,FBCSP_MI8_LDA,unflagged,4,3,19
loso_s9,9,FBCSP_MI8_LDA,unflagged,4,4,106
loso_s9,9,FBCSP_MI8_LDA,flagged,1,1,1
loso_s9,9,FBCSP_MI8_LDA,flagged,1,2,1
loso_s9,9,FBCSP_MI8_LDA,flagged,1,3,10
loso_s9,9,FBCSP_MI8_LDA,flagged,1,4,14
loso_s9,9,FBCSP_MI8_LDA,flagged,2,1,0
loso_s9,9,FBCSP_MI8_LDA,flagged,2,2,1
loso_s9,9,FBCSP_MI8_LDA,flagged,2,3,6
loso_s9,9,FBCSP_MI8_LDA,flagged,2,4,9
loso_s9,9,FBCSP_MI8_LDA,flagged,3,1,0
loso_s9,9,FBCSP_MI8_LDA,flagged,3,2,0
loso_s9,9,FBCSP_MI8_LDA,flagged,3,3,2
loso_s9,9,FBCSP_MI8_LDA,flagged,3,4,12
loso_s9,9,FBCSP_MI8_LDA,flagged,4,1,0
loso_s9,9,FBCSP_MI8_LDA,flagged,4,2,0
loso_s9,9,FBCSP_MI8_LDA,flagged,4,3,2
loso_s9,9,FBCSP_MI8_LDA,flagged,4,4,17
