fold,subject,seed,stratum,true_label,predicted_label,count,selection_rule,selected_epochs,model
loso_s9,9,20260924,all,4,4,93,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,1,1,67,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,1,2,44,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,1,3,3,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,1,4,4,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,2,1,8,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,2,2,67,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,2,3,29,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,2,4,24,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,3,1,21,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,3,2,18,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,3,3,54,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,3,4,37,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,4,1,10,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,4,2,9,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,4,3,25,mean_rank,9,EEGNet
loso_s9,9,20260924,unflagged,4,4,81,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,1,1,13,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,1,2,13,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,1,3,0,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,1,4,0,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,2,1,1,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,2,2,11,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,2,3,4,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,2,4,0,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,3,1,1,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,3,2,2,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,3,3,5,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,3,4,6,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,4,1,1,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,4,2,1,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,4,3,5,mean_rank,9,EEGNet
loso_s9,9,20260924,flagged,4,4,12,mean_rank,9,EEGNet
loso_s9,9,20260925,all,1,1,80,mean_rank,9,EEGNet
loso_s9,9,20260925,all,1,2,46,mean_rank,9,EEGNet
loso_s9,9,20260925,all,1,3,9,mean_rank,9,EEGNet
loso_s9,9,20260925,all,1,4,9,mean_rank,9,EEGNet
loso_s9,9,20260925,all,2,1,5,mean_rank,9,EEGNet
loso_s9,9,20260925,all,2,2,50,mean_rank,9,EEGNet
loso_s9,9,20260925,all,2,3,37,mean_rank,9,EEGNet
loso_s9,9,20260925,all,2,4,52,mean_rank,9,EEGNet
loso_s9,9,20260925,all,3,1,10,mean_rank,9,EEGNet
loso_s9,9,20260925,all,3,2,14,mean_rank,9,EEGNet
loso_s9,9,20260925,all,3,3,43,mean_rank,9,EEGNet
loso_s9,9,20260925,all,3,4,77,mean_rank,9,EEGNet
loso_s9,9,20260925,all,4,1,3,mean_rank,9,EEGNet
loso_s9,9,20260925,all,4,2,3,mean_rank,9,EEGNet
loso_s9,9,20260925,all,4,3,9,mean_rank,9,EEGNet
loso_s9,9,20260925,all,4,4,129,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,1,1,70,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,1,2,35,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,1,3,7,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,1,4,6,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,2,1,4,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,2,2,43,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,2,3,34,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,2,4,47,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,3,1,10,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,3,2,13,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,3,3,39,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,3,4,68,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,4,1,3,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,4,2,2,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,4,3,9,mean_rank,9,EEGNet
loso_s9,9,20260925,unflagged,4,4,111,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,1,1,10,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,1,2,11,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,1,3,2,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,1,4,3,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,2,1,1,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,2,2,7,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,2,3,3,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,2,4,5,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,3,1,0,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,3,2,1,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,3,3,4,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,3,4,9,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,4,1,0,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,4,2,1,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,4,3,0,mean_rank,9,EEGNet
loso_s9,9,20260925,flagged,4,4,18,mean_rank,9,EEGNet
loso_s9,9,20260926,all,1,1,59,mean_rank,9,EEGNet
loso_s9,9,20260926,all,1,2,54,mean_rank,9,EEGNet
loso_s9,9,20260926,all,1,3,12,mean_rank,9,EEGNet
loso_s9,9,20260926,all,1,4,19,mean_rank,9,EEGNet
loso_s9,9,20260926,all,2,1,1,mean_rank,9,EEGNet
loso_s9,9,20260926,all,2,2,58,mean_rank,9,EEGNet
loso_s9,9,20260926,all,2,3,20,mean_rank,9,EEGNet
loso_s9,9,20260926,all,2,4,65,mean_rank,9,EEGNet
loso_s9,9,20260926,all,3,1,1,mean_rank,9,EEGNet
loso_s9,9,20260926,all,3,2,14,mean_rank,9,EEGNet
loso_s9,9,20260926,all,3,3,30,mean_rank,9,EEGNet
loso_s9,9,20260926,all,3,4,99,mean_rank,9,EEGNet
loso_s9,9,20260926,all,4,1,0,mean_rank,9,EEGNet
loso_s9,9,20260926,all,4,2,0,mean_rank,9,EEGNet
loso_s9,9,20260926,all,4,3,4,mean_rank,9,EEGNet
loso_s9,9,20260926,all,4,4,140,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,1,1,53,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,1,2,42,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,1,3,9,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,1,4,14,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,2,1,0,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,2,2,49,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,2,3,19,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,2,4,60,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,3,1,1,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,3,2,12,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,3,3,27,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,3,4,90,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,4,1,0,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,4,2,0,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,4,3,3,mean_rank,9,EEGNet
loso_s9,9,20260926,unflagged,4,4,122,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,1,1,6,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,1,2,12,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,1,3,3,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,1,4,5,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,2,1,1,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,2,2,9,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,2,3,1,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,2,4,5,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,3,1,0,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,3,2,2,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,3,3,3,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,3,4,9,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,4,1,0,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,4,2,0,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,4,3,1,mean_rank,9,EEGNet
loso_s9,9,20260926,flagged,4,4,18,mean_rank,9,EEGNet
